height,weight,label 
193,45,thin
168,43,thin
186,67,normal
123,108,fat
162,62,normal
171,41,thin
198,96,normal
191,73,normal
163,94,fat
172,97,fat
121,126,fat
155,92,fat
134,100,fat
134,102,fat
162,79,fat
126,94,fat
128,112,fat
162,85,fat
150,61,fat
167,92,fat
180,107,fat
159,111,fat
175,104,fat
137,72,fat
145,53,fat
182,126,fat
146,53,normal
128,38,normal
192,44,thin
145,120,fat
146,48,normal
184,38,thin
134,104,fat
171,70,normal
146,86,fat
137,94,fat
156,47,normal
195,107,fat
132,93,fat
125,52,fat
141,66,fat
136,53,fat
125,90,fat
165,70,fat
184,103,fat
129,92,fat
173,101,fat
135,70,fat
173,43,thin
176,123,fat
160,44,thin
155,57,normal
133,68,fat
142,104,fat
197,52,thin
172,117,fat
135,125,fat
161,67,fat
154,61,fat
130,124,fat
135,36,normal
165,89,fat
150,98,fat
193,59,thin
185,122,fat
167,77,fat
132,68,fat
160,54,normal
122,60,fat
190,37,thin
191,80,normal
182,99,fat
162,71,fat
173,108,fat
176,44,thin
134,114,fat
148,37,thin
194,39,thin
176,87,fat
197,59,thin
178,55,thin
162,35,thin
147,110,fat
124,129,fat
172,72,normal
197,38,thin
124,92,fat
193,51,thin
172,42,thin
143,36,thin
167,96,fat
188,72,normal
178,127,fat
130,117,fat
142,106,fat
149,63,fat
198,94,normal
194,88,normal
133,82,fat
138,39,normal
165,42,thin
141,79,fat
165,102,fat
127,71,fat
132,59,fat
125,40,fat
141,108,fat
131,45,fat
121,96,fat
140,53,fat
186,62,thin
153,42,thin
138,123,fat
184,116,fat
196,110,fat
123,94,fat
167,70,fat
163,116,fat
188,66,normal
200,115,fat
167,116,fat
181,70,normal
173,55,thin
177,79,fat
125,45,fat
144,114,fat
168,59,normal
163,60,normal
150,85,fat
177,86,fat
129,86,fat
139,110,fat
157,84,fat
164,79,fat
155,102,fat
183,38,thin
171,42,thin
136,49,fat
142,68,fat
141,72,fat
130,96,fat
168,121,fat
192,37,thin
182,113,fat
199,68,thin
124,111,fat
152,107,fat
169,104,fat
154,51,normal
189,61,thin
170,58,normal
133,81,fat
189,106,fat
200,41,thin
124,91,fat
187,69,normal
191,127,fat
163,40,thin
144,66,fat
187,91,fat
184,47,thin
187,69,normal
178,72,normal
132,63,fat
141,96,fat
127,53,fat
166,80,fat
168,64,normal
149,126,fat
150,55,normal
188,62,thin
191,120,fat
159,35,thin
151,119,fat
127,75,fat
149,107,fat
142,75,fat
182,129,fat
143,82,fat
123,44,fat
196,113,fat
191,73,normal
129,130,fat
170,69,normal
142,100,fat
149,61,fat
127,79,fat
179,119,fat
146,114,fat
168,103,fat
182,116,fat
159,115,fat
121,120,fat
152,54,normal
153,51,normal
155,56,normal
125,102,fat
199,65,thin
186,65,normal
125,126,fat
189,63,thin
181,45,thin
135,49,fat
134,75,fat
191,129,fat
184,53,thin
163,86,fat
120,129,fat
150,58,fat
174,103,fat
190,99,fat
171,118,fat
147,70,fat
151,104,fat
180,88,fat
189,103,fat
195,125,fat
149,48,normal
127,60,fat
141,127,fat
185,77,normal
129,52,fat
185,106,fat
149,113,fat
152,113,fat
199,51,thin
200,72,thin
145,98,fat
173,35,thin
140,37,normal
134,72,fat
148,98,fat
142,44,normal
123,47,fat
166,93,fat
135,126,fat
139,36,normal
144,87,fat
171,37,thin
146,79,fat
178,113,fat
135,35,normal
150,110,fat
131,65,fat
127,121,fat
154,126,fat
122,58,fat
194,49,thin
127,66,fat
200,123,fat
124,69,fat
172,106,fat
148,105,fat
136,87,fat
156,56,normal
189,39,thin
122,45,fat
157,92,fat
125,73,fat
122,83,fat
159,51,normal
138,130,fat
171,88,fat
133,106,fat
175,80,fat
167,65,normal
142,67,fat
121,71,fat
142,103,fat
158,81,fat
160,80,fat
173,75,fat
135,124,fat
198,61,thin
133,87,fat
146,111,fat
129,62,fat
187,61,thin
164,79,fat
134,52,fat
139,65,fat
156,111,fat
124,42,fat
163,110,fat
160,107,fat
173,125,fat
152,88,fat
167,124,fat
196,93,normal
186,123,fat
148,53,normal
125,118,fat
167,63,normal
143,45,normal
164,109,fat
148,83,fat
178,110,fat
190,53,thin
196,35,thin
178,40,thin
184,119,fat
136,65,fat
127,92,fat
141,101,fat
169,105,fat
173,110,fat
167,93,fat
153,52,normal
187,112,fat
186,113,fat
153,74,fat
148,63,fat
187,53,thin
126,98,fat
132,35,normal
132,66,fat
198,71,thin
139,42,normal
142,129,fat
129,95,fat
123,68,fat
144,103,fat
196,104,fat
133,101,fat
175,117,fat
180,48,thin
182,45,thin
157,50,normal
177,110,fat
164,45,thin
184,109,fat
165,72,fat
159,90,fat
163,91,fat
184,88,fat
192,107,fat
139,46,normal
150,71,fat
159,96,fat
143,62,fat
144,50,normal
184,118,fat
184,60,thin
179,113,fat
159,80,fat
153,61,fat
178,110,fat
197,105,fat
130,43,fat
181,118,fat
144,72,fat
134,104,fat
198,71,thin
141,98,fat
141,97,fat
179,63,normal
127,62,fat
131,126,fat
142,105,fat
162,50,normal
179,104,fat
147,107,fat
149,86,fat
180,74,normal
124,127,fat
184,39,thin
153,52,normal
186,76,normal
147,73,fat
147,65,fat
166,115,fat
153,104,fat
123,126,fat
176,103,fat
135,35,normal
188,122,fat
181,111,fat
146,55,fat
149,86,fat
131,90,fat
134,122,fat
163,97,fat
185,63,thin
152,82,fat
187,119,fat
195,43,thin
167,119,fat
154,59,normal
168,57,normal
128,42,fat
192,40,thin
175,37,thin
179,63,normal
178,36,thin
162,72,fat
193,48,thin
194,58,thin
139,75,fat
148,64,fat
183,46,thin
196,77,normal
198,126,fat
142,121,fat
139,125,fat
148,114,fat
164,82,fat
124,61,fat
133,101,fat
166,82,fat
128,36,normal
152,108,fat
151,57,normal
121,121,fat
179,90,fat
122,74,fat
150,88,fat
168,56,normal
128,46,fat
181,79,normal
192,84,normal
176,54,thin
140,129,fat
153,64,fat
187,87,normal
164,69,fat
159,51,normal
133,54,fat
181,83,fat
139,101,fat
131,111,fat
162,96,fat
148,117,fat
124,42,fat
189,124,fat
135,78,fat
145,40,normal
182,124,fat
170,38,thin
174,70,normal
161,119,fat
173,125,fat
196,93,normal
169,93,fat
140,90,fat
184,128,fat
124,102,fat
157,58,normal
122,92,fat
157,105,fat
159,97,fat
132,117,fat
123,81,fat
125,108,fat
121,98,fat
177,101,fat
177,87,fat
140,64,fat
193,42,thin
142,84,fat
160,73,fat
151,52,normal
130,67,fat
147,72,fat
173,36,thin
174,75,normal
162,85,fat
136,77,fat
161,46,thin
175,62,normal
169,95,fat
126,50,fat
176,108,fat
133,43,normal
167,50,thin
148,66,fat
137,77,fat
168,127,fat
138,64,fat
152,108,fat
197,90,normal
124,87,fat
163,110,fat
148,46,normal
197,43,thin
158,104,fat
152,124,fat
120,51,fat
145,120,fat
199,69,thin
198,73,normal
129,128,fat
190,119,fat
199,71,thin
166,46,thin
133,77,fat
148,81,fat
124,95,fat
167,75,fat
127,68,fat
175,104,fat
149,43,normal
166,62,normal
177,86,fat
155,101,fat
143,50,normal
198,113,fat
148,58,fat
155,98,fat
146,45,normal
157,110,fat
192,96,fat
131,125,fat
130,55,fat
172,75,fat
163,65,normal
136,96,fat
154,45,normal
184,90,fat
194,105,fat
146,39,thin
127,45,fat
123,71,fat
137,84,fat
172,82,fat
137,58,fat
148,126,fat
140,42,normal
140,71,fat
138,114,fat
186,127,fat
161,117,fat
168,127,fat
137,124,fat
139,66,fat
150,71,fat
154,78,fat
143,42,normal
193,129,fat
161,73,fat
192,113,fat
186,108,fat
176,75,normal
149,99,fat
195,83,normal
157,128,fat
180,128,fat
179,35,thin
179,118,fat
193,42,thin
172,109,fat
190,81,normal
166,101,fat
160,56,normal
131,35,normal
141,97,fat
136,77,fat
173,129,fat
163,75,fat
126,98,fat
187,72,normal
134,118,fat
174,95,fat
190,102,fat
195,55,thin
176,130,fat
134,124,fat
121,41,fat
168,79,fat
187,129,fat
162,56,normal
179,117,fat
191,37,thin
140,101,fat
185,97,fat
127,72,fat
197,105,fat
181,100,fat
134,99,fat
128,106,fat
192,73,normal
172,121,fat
153,114,fat
169,106,fat
156,106,fat
175,92,fat
142,85,fat
143,80,fat
148,41,normal
187,127,fat
193,79,normal
194,112,fat
168,119,fat
176,120,fat
137,130,fat
145,88,fat
163,65,normal
191,129,fat
135,116,fat
165,79,fat
199,121,fat
192,47,thin
158,83,fat
157,128,fat
142,100,fat
155,92,fat
141,74,fat
159,82,fat
139,52,fat
180,120,fat
143,122,fat
165,42,thin
186,47,thin
156,61,fat
142,77,fat
175,63,normal
133,41,normal
158,52,normal
168,70,normal
162,82,fat
181,101,fat
131,118,fat
144,86,fat
121,89,fat
124,78,fat
141,41,normal
190,98,fat
178,83,fat
200,129,fat
145,102,fat
150,121,fat
166,103,fat
172,110,fat
138,93,fat
123,82,fat
193,91,normal
179,93,fat
131,94,fat
163,101,fat
138,116,fat
188,124,fat
149,97,fat
156,74,fat
191,129,fat
199,120,fat
158,106,fat
128,103,fat
159,130,fat
130,127,fat
168,78,fat
138,99,fat
176,81,fat
146,123,fat
147,61,fat
193,103,fat
184,88,fat
188,51,thin
157,57,normal
146,68,fat
182,103,fat
182,47,thin
130,74,fat
136,112,fat
135,61,fat
179,96,fat
148,107,fat
153,110,fat
124,55,fat
140,92,fat
125,113,fat
185,43,thin
179,113,fat
178,51,thin
190,116,fat
123,114,fat
188,103,fat
160,118,fat
150,123,fat
197,118,fat
177,87,fat
174,67,normal
149,45,normal
141,118,fat
129,96,fat
192,118,fat
130,46,fat
150,86,fat
131,88,fat
158,116,fat
123,64,fat
149,96,fat
155,51,normal
141,102,fat
172,73,normal
200,102,fat
167,118,fat
151,102,fat
189,116,fat
157,36,thin
181,68,normal
133,69,fat
154,84,fat
189,38,thin
180,81,fat
154,69,fat
180,76,normal
145,82,fat
121,37,fat
144,90,fat
162,94,fat
162,119,fat
194,107,fat
178,124,fat
157,78,fat
183,103,fat
182,36,thin
136,67,fat
152,118,fat
126,48,fat
132,122,fat
188,44,thin
155,81,fat
185,64,normal
174,45,thin
126,42,fat
125,88,fat
183,105,fat
136,125,fat
199,36,thin
140,93,fat
198,76,normal
122,73,fat
148,75,fat
147,112,fat
171,86,fat
162,59,normal
144,50,normal
198,40,thin
152,41,thin
172,111,fat
137,116,fat
128,37,normal
155,107,fat
129,129,fat
122,98,fat
145,45,normal
161,93,fat
189,127,fat
137,41,normal
168,54,normal
175,38,thin
200,98,normal
192,122,fat
123,46,fat
171,74,fat
189,84,normal
192,105,fat
196,60,thin
134,48,fat
164,46,thin
153,56,normal
135,115,fat
174,106,fat
194,47,thin
145,98,fat
132,74,fat
169,61,normal
130,112,fat
143,119,fat
142,94,fat
151,103,fat
182,105,fat
179,47,thin
161,127,fat
133,77,fat
148,119,fat
198,129,fat
153,98,fat
170,129,fat
172,104,fat
143,47,normal
166,55,normal
169,93,fat
198,66,thin
190,35,thin
181,79,normal
140,122,fat
169,99,fat
166,97,fat
192,59,thin
144,127,fat
155,86,fat
121,76,fat
181,53,thin
127,98,fat
124,99,fat
161,53,normal
147,94,fat
196,66,thin
166,121,fat
137,125,fat
182,71,normal
172,125,fat
132,125,fat
156,87,fat
181,54,thin
129,78,fat
124,129,fat
129,92,fat
129,36,normal
166,37,thin
179,70,normal
158,109,fat
137,59,fat
151,127,fat
165,118,fat
197,62,thin
141,41,normal
193,119,fat
134,75,fat
185,84,normal
131,117,fat
127,91,fat
170,108,fat
195,45,thin
137,107,fat
139,123,fat
140,129,fat
150,37,thin
187,108,fat
181,90,fat
192,39,thin
162,114,fat
188,89,fat
162,41,thin
132,123,fat
189,86,normal
141,121,fat
149,84,fat
143,122,fat
174,46,thin
161,100,fat
128,78,fat
122,93,fat
126,111,fat
148,95,fat
142,100,fat
177,62,normal
130,76,fat
182,65,normal
126,37,normal
170,48,thin
123,114,fat
160,35,thin
168,87,fat
150,78,fat
132,105,fat
177,102,fat
176,46,thin
175,81,fat
128,40,normal
158,67,fat
145,87,fat
172,67,normal
180,112,fat
133,109,fat
162,93,fat
200,97,normal
134,125,fat
136,104,fat
164,55,normal
169,42,thin
178,99,fat
192,66,thin
141,104,fat
180,104,fat
184,86,fat
181,56,thin
138,61,fat
141,77,fat
151,65,fat
135,90,fat
135,102,fat
152,55,normal
132,59,fat
176,83,fat
192,107,fat
165,45,thin
160,56,normal
192,90,normal
155,83,fat
148,114,fat
190,45,thin
190,120,fat
122,126,fat
198,36,thin
130,59,fat
197,48,thin
160,92,fat
191,67,thin
155,74,fat
160,48,normal
169,83,fat
162,63,normal
177,68,normal
191,72,normal
121,88,fat
196,83,normal
154,117,fat
133,79,fat
161,35,thin
138,89,fat
126,70,fat
150,96,fat
149,116,fat
125,58,fat
168,130,fat
127,65,fat
146,117,fat
144,87,fat
135,37,normal
156,98,fat
138,89,fat
138,116,fat
159,51,normal
139,58,fat
141,125,fat
148,115,fat
133,86,fat
193,92,normal
126,52,fat
167,49,thin
178,57,thin
154,78,fat
175,39,thin
177,66,normal
142,51,fat
131,81,fat
169,108,fat
128,96,fat
185,56,thin
141,96,fat
189,44,thin
147,75,fat
121,75,fat
120,103,fat
134,36,normal
153,63,fat
139,79,fat
182,78,normal
183,109,fat
128,98,fat
163,35,thin
177,92,fat
172,120,fat
199,66,thin
195,43,thin
150,108,fat
176,73,normal
157,126,fat
187,126,fat
185,91,fat
142,110,fat
194,77,normal
150,46,normal
170,83,fat
163,44,thin
163,62,normal
190,79,normal
129,44,fat
161,115,fat
123,42,fat
177,81,fat
142,112,fat
121,58,fat
173,56,normal
132,47,fat
130,124,fat
154,62,fat
132,57,fat
191,117,fat
178,81,fat
184,73,normal
128,71,fat
178,104,fat
133,82,fat
196,47,thin
125,79,fat
192,55,thin
194,51,thin
135,106,fat
178,55,thin
194,114,fat
133,82,fat
143,66,fat
188,130,fat
157,44,thin
164,126,fat
163,86,fat
198,41,thin
175,70,normal
164,120,fat
137,100,fat
135,46,fat
168,91,fat
184,60,thin
124,87,fat
145,35,thin
151,82,fat
124,94,fat
161,59,normal
182,71,normal
144,53,fat
185,52,thin
185,76,normal
182,99,fat
129,45,fat
185,94,fat
161,36,thin
145,124,fat
120,67,fat
166,59,normal
193,90,normal
190,124,fat
120,44,fat
190,86,normal
124,45,fat
175,125,fat
163,70,fat
185,97,fat
196,50,thin
146,116,fat
121,125,fat
155,38,thin
144,87,fat
184,49,thin
170,39,thin
143,67,fat
159,41,thin
125,128,fat
127,63,fat
198,130,fat
130,87,fat
131,51,fat
186,112,fat
155,54,normal
178,68,normal
184,55,thin
142,120,fat
165,116,fat
170,54,normal
144,66,fat
176,45,thin
158,85,fat
133,44,normal
186,67,normal
155,91,fat
146,79,fat
161,63,normal
139,66,fat
197,102,fat
194,43,thin
143,37,thin
145,36,thin
173,85,fat
130,85,fat
178,88,fat
187,127,fat
198,93,normal
120,113,fat
192,54,thin
141,98,fat
164,58,normal
167,111,fat
171,61,normal
142,111,fat
194,83,normal
170,82,fat
164,123,fat
149,129,fat
177,88,fat
126,79,fat
177,89,fat
197,115,fat
136,118,fat
169,66,normal
137,56,fat
137,108,fat
143,84,fat
199,105,fat
155,75,fat
191,60,thin
162,80,fat
137,85,fat
197,59,thin
153,62,fat
189,70,normal
178,51,thin
133,70,fat
191,108,fat
175,126,fat
194,44,thin
160,78,fat
192,41,thin
154,73,fat
176,74,normal
175,55,thin
194,45,thin
139,53,fat
182,90,fat
197,122,fat
125,54,fat
149,95,fat
184,112,fat
146,51,normal
171,126,fat
145,117,fat
193,90,normal
128,65,fat
138,54,fat
159,121,fat
196,116,fat
179,124,fat
150,89,fat
131,92,fat
174,61,normal
145,129,fat
173,109,fat
143,117,fat
139,111,fat
167,124,fat
158,90,fat
122,56,fat
166,105,fat
190,98,fat
145,40,normal
185,59,thin
188,76,normal
190,61,thin
154,98,fat
192,42,thin
121,37,fat
157,76,fat
172,66,normal
197,90,normal
196,109,fat
193,82,normal
183,99,fat
147,89,fat
124,88,fat
138,130,fat
184,65,normal
137,58,fat
173,53,thin
147,53,normal
127,74,fat
187,129,fat
131,116,fat
192,76,normal
125,71,fat
133,68,fat
158,35,thin
127,126,fat
151,124,fat
175,124,fat
129,62,fat
121,106,fat
127,35,normal
180,104,fat
141,36,thin
149,60,fat
185,113,fat
141,55,fat
184,89,fat
143,119,fat
122,84,fat
164,68,fat
136,68,fat
169,99,fat
172,130,fat
176,115,fat
125,103,fat
164,94,fat
177,86,fat
128,119,fat
164,113,fat
125,73,fat
162,87,fat
185,62,thin
184,78,normal
198,66,thin
131,47,fat
157,95,fat
151,51,normal
153,108,fat
124,83,fat
137,38,normal
193,52,thin
193,38,thin
190,36,thin
141,72,fat
160,113,fat
198,76,normal
131,70,fat
155,116,fat
176,109,fat
168,46,thin
124,114,fat
169,126,fat
168,72,fat
129,66,fat
179,55,thin
154,79,fat
194,104,fat
187,105,fat
185,38,thin
200,121,fat
127,56,fat
169,117,fat
176,42,thin
197,35,thin
178,65,normal
142,96,fat
155,119,fat
181,100,fat
131,68,fat
188,117,fat
183,70,normal
160,123,fat
197,124,fat
163,125,fat
138,105,fat
165,73,fat
128,83,fat
120,46,fat
150,99,fat
193,62,thin
184,128,fat
167,103,fat
139,111,fat
192,62,thin
179,71,normal
150,115,fat
192,68,thin
121,52,fat
162,77,fat
130,105,fat
132,63,fat
157,122,fat
127,97,fat
183,83,normal
164,50,normal
181,80,normal
136,102,fat
121,108,fat
152,48,normal
149,63,fat
130,78,fat
128,114,fat
182,44,thin
125,128,fat
197,51,thin
182,125,fat
200,128,fat
195,130,fat
132,35,normal
155,103,fat
124,82,fat
193,93,normal
164,39,thin
180,129,fat
187,42,thin
155,115,fat
186,115,fat
169,55,normal
170,118,fat
199,93,normal
151,73,fat
151,81,fat
163,51,normal
140,120,fat
196,95,normal
187,36,thin
175,115,fat
130,68,fat
136,64,fat
129,100,fat
172,110,fat
157,118,fat
178,76,normal
129,71,fat
121,36,normal
142,90,fat
137,94,fat
162,108,fat
188,67,normal
132,121,fat
148,74,fat
159,103,fat
181,127,fat
150,119,fat
184,113,fat
183,46,thin
145,111,fat
174,88,fat
160,61,normal
150,93,fat
153,50,normal
157,114,fat
169,73,fat
130,82,fat
200,54,thin
125,59,fat
130,77,fat
148,93,fat
176,35,thin
200,105,fat
142,50,normal
174,114,fat
192,105,fat
156,112,fat
143,87,fat
198,109,fat
127,40,normal
150,109,fat
161,93,fat
151,97,fat
151,63,fat
191,95,fat
173,76,fat
172,85,fat
192,126,fat
139,113,fat
131,47,fat
127,103,fat
172,103,fat
126,91,fat
160,49,normal
174,58,normal
168,118,fat
193,75,normal
192,63,thin
175,69,normal
122,45,fat
163,69,fat
141,93,fat
120,38,fat
137,68,fat
143,126,fat
174,79,fat
157,47,normal
148,41,normal
183,75,normal
194,56,thin
125,88,fat
173,52,thin
122,51,fat
135,54,fat
122,67,fat
148,96,fat
200,43,thin
179,82,fat
137,102,fat
169,72,fat
163,44,thin
181,78,normal
157,50,normal
147,90,fat
149,103,fat
134,43,normal
153,82,fat
162,54,normal
199,111,fat
187,110,fat
134,119,fat
197,103,fat
197,100,fat
188,47,thin
157,118,fat
200,120,fat
168,91,fat
144,46,normal
153,118,fat
144,125,fat
183,118,fat
130,117,fat
165,38,thin
144,104,fat
173,75,fat
197,87,normal
165,99,fat
164,110,fat
143,42,normal
138,65,fat
157,118,fat
125,45,fat
171,49,thin
175,76,normal
136,100,fat
164,114,fat
187,124,fat
196,80,normal
138,129,fat
173,98,fat
193,39,thin
128,36,normal
124,48,fat
128,91,fat
135,112,fat
135,88,fat
150,97,fat
149,101,fat
195,113,fat
167,50,thin
120,121,fat
154,104,fat
152,48,normal
161,68,fat
194,68,thin
138,45,normal
148,109,fat
152,96,fat
164,88,fat
140,82,fat
138,102,fat
152,98,fat
168,57,normal
129,110,fat
194,76,normal
147,58,fat
197,50,thin
130,52,fat
177,90,fat
187,57,thin
186,42,thin
124,69,fat
191,45,thin
167,96,fat
123,113,fat
146,100,fat
151,81,fat
136,42,normal
169,90,fat
163,112,fat
163,49,thin
124,37,normal
158,89,fat
153,65,fat
184,56,thin
142,86,fat
125,73,fat
163,43,thin
137,85,fat
176,107,fat
132,77,fat
147,119,fat
144,80,fat
144,45,normal
128,93,fat
157,65,fat
141,38,normal
197,130,fat
143,65,fat
157,125,fat
128,55,fat
195,64,thin
179,103,fat
